store_id,category,adm_nm,date,time_slot,sales_hall,sales_delivery,orders,ingredient_cost,is_rain,is_heat,is_cold,holiday,fest_mult,n_comp_90d,qty_계란,qty_깐마늘,qty_닭,qty_대파,qty_무,qty_배추,qty_삼겹살,qty_양파
S1,치킨,"달서구 두류1,2동",2023-01-22,점심,12400,15400,1,7000,False,False,True,설날,1.0,0,0.0,0.0,1.0,0.02,0.2,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-23,점심,16700,18000,2,14010,False,False,False,설날,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-24,점심,26200,37400,3,21010,False,False,True,대체공휴일(설날),1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-25,점심,22100,33200,3,21010,False,False,True,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-26,점심,22300,31900,2,13990,False,False,True,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-27,점심,29200,38800,3,20980,False,False,True,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-28,점심,28800,43600,3,20880,False,False,True,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-29,점심,24100,35500,3,20880,False,False,True,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-30,점심,26800,23600,2,13920,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-01-31,점심,28600,30400,3,20940,False,False,True,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-01,점심,24700,30900,3,20880,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-02,점심,24400,26400,2,13810,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-03,점심,28400,38100,3,20380,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-04,점심,32800,42700,3,20380,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-05,점심,25900,28200,2,13590,False,False,True,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-06,점심,25400,32500,3,20410,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-07,점심,23700,28700,2,13590,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-08,점심,23700,29400,2,13570,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-09,점심,27500,36500,3,20750,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-10,점심,26600,46500,3,20750,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-11,점심,32700,39600,3,20130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-12,점심,24100,26100,2,13420,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-13,점심,26400,38000,3,20130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-14,점심,26100,33500,3,20130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-15,점심,26400,31000,3,20130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-16,점심,28200,33400,3,20620,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-17,점심,31700,32900,3,20630,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-18,점심,33200,42700,3,20630,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-19,점심,26000,30600,3,20630,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-20,점심,26600,31000,3,20540,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-21,점심,27600,30100,3,20540,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-22,점심,22400,29900,2,13690,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-23,점심,25100,34000,3,20520,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-24,점심,29700,39000,3,20520,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-25,점심,29200,40600,3,20520,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-26,점심,25300,31700,3,20520,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-27,점심,30200,33400,3,20520,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-02-28,점심,23800,30500,2,13680,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-01,점심,33000,45700,4,26720,False,False,False,삼일절,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-02,점심,22000,27200,2,13290,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-03,점심,30200,43300,3,19930,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-04,점심,31800,43800,3,19930,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-05,점심,27700,29300,3,19930,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-06,점심,28000,39900,3,19940,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-07,점심,28300,35300,3,19980,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-08,점심,25200,35200,3,19980,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-09,점심,25000,32100,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-10,점심,34200,37600,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-11,점심,30800,37600,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-12,점심,18500,43300,3,20090,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-13,점심,23400,36900,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-14,점심,23900,32700,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-15,점심,27600,29300,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-16,점심,26700,34900,3,19960,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-17,점심,33800,42300,3,19990,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-18,점심,30300,41200,3,19990,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-19,점심,26800,34700,3,19990,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-20,점심,28100,31400,3,19980,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-21,점심,25600,29400,2,13320,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-22,점심,27600,29600,3,20010,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-23,점심,19800,35700,3,20050,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-24,점심,30600,39700,3,20050,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-25,점심,30600,38500,3,20050,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-26,점심,23500,31000,2,13370,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-27,점심,27800,24100,2,13390,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-28,점심,25300,28600,2,13390,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-29,점심,26600,36300,3,20090,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-30,점심,27900,30400,3,20060,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-03-31,점심,33400,40400,3,20010,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-01,점심,34100,34000,3,20010,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-02,점심,26400,37600,3,20010,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-03,점심,25600,32100,3,20680,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-04,점심,26500,33600,3,20680,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-05,점심,18100,53600,3,20690,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-06,점심,23100,38000,3,20650,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-07,점심,28100,38100,3,20650,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-08,점심,29100,37000,3,20650,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-09,점심,27900,31700,3,20650,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-10,점심,24500,34500,3,20680,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-11,점심,25900,32500,3,20680,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-12,점심,30600,31600,3,20680,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-13,점심,26000,38100,3,20710,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-14,점심,34800,39000,3,20750,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-15,점심,29400,49700,4,27660,False,False,False,,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-16,점심,26400,33300,3,20750,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-17,점심,24500,39400,3,20750,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-18,점심,26100,34200,3,20740,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-19,점심,29400,36400,3,20740,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-20,점심,22800,30800,2,13840,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-21,점심,33900,36500,3,20770,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-22,점심,33300,41600,3,20770,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-23,점심,25600,36600,3,20770,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-24,점심,23500,33300,3,20800,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-25,점심,21900,38000,3,20800,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-26,점심,25800,29000,2,13870,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-27,점심,27900,28800,3,20860,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-28,점심,32800,33500,3,20900,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-29,점심,30700,52600,4,27860,True,False,False,,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-04-30,점심,26600,37300,3,20900,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-01,점심,24700,33300,3,20900,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-02,점심,27800,26600,2,13930,False,False,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-03,점심,28000,32800,3,20920,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-04,점심,31400,32900,3,20920,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-05,점심,32900,74100,5,34860,True,False,False,어린이날,1.0,0,0.0,0.0,5.0,0.1,1.0,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-06,점심,27300,45200,3,23810,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-07,점심,31800,32300,3,23810,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-08,점심,24400,39800,3,23820,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-09,점심,25800,35100,3,23930,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-10,점심,25100,35600,3,23930,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-11,점심,26500,34000,3,24130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-12,점심,28800,41800,3,24130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-13,점심,35300,43700,4,32170,False,False,False,,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-14,점심,27000,31100,3,24130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-15,점심,23800,36800,3,24130,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-16,점심,22500,29400,2,16080,False,True,False,,1.0,0,0.0,0.0,2.0,0.04,0.4,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-17,점심,28500,34900,3,24120,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-18,점심,24100,44800,3,24070,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-19,점심,40600,38200,4,32090,False,False,False,,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-20,점심,44500,40600,4,32090,False,False,False,,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-21,점심,28900,31900,3,24070,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-22,점심,25100,30500,3,24110,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-23,점심,22400,32800,3,23910,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-24,점심,28500,30400,3,23910,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-25,점심,25600,35100,3,23850,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-26,점심,32000,36400,3,23820,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-27,점심,36100,50400,4,31760,False,False,False,부처님오신날,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-28,점심,22000,39300,3,23820,True,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-29,점심,28500,48100,3,23820,True,False,False,대체공휴일(부처님오신날),1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-30,점심,28300,32000,3,23820,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-05-31,점심,27500,39000,3,23820,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-01,점심,25200,35300,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-02,점심,28400,40100,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-03,점심,32000,43100,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-04,점심,27800,27700,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-05,점심,33400,34100,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-06,점심,32600,48100,4,31480,False,False,False,현충일,1.0,0,0.0,0.0,4.0,0.08,0.8,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-07,점심,30900,34700,3,23540,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-08,점심,26700,34500,3,23540,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-09,점심,29900,43500,3,23470,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
S1,치킨,"달서구 두류1,2동",2023-06-10,점심,30600,45000,3,23610,False,False,False,,1.0,0,0.0,0.0,3.0,0.06,0.6,0.0,0.0,0.0
